query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
rfam75id-rename,False,13,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,False,0.9016359918200407,0.9315873977404772,0.5085889570552148
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,True,0.6347648261758692,0.7715122206111176,0.8823108384458077
rfam75id-rename,False,9,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,False,0.7686094069529652,0.8133623596742519,0.764519427402863
rfam75id-rename,False,7,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,True,0.8443762781186093,0.8782219290497613,0.8071574642126789
rfam75id-rename,False,12,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,True,0.6332310838445808,0.753598141694326,0.8584867075664622
rfam75id-rename,False,9,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,False,0.8378323108384459,0.8987869928973675,0.7657464212678937
rfam75id-rename,False,13,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.1,False,0.5620654396728016,0.6500399539328738,0.9252556237218814
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,False,0.9959100204498978,0.996016303891534,0.5721881390593047
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.05,False,0.8587934560327198,0.9081301297599037,0.621881390593047
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,True,0.5815950920245399,0.6818047410694483,0.9049079754601227
rfam75id-rename,False,3,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,True,0.9721881390593046,0.9750879021679675,0.6392638036809817
rfam75id-rename,False,12,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,False,0.7596114519427403,0.8475618827657595,0.6598159509202455
rfam75id-rename,False,18,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,False,0.4277096114519428,0.6641755647655109,0.904601226993865
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.05,False,0.90920245398773,0.9278582639154795,0.4960122699386503
rfam75id-rename,False,16,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.05,True,0.7033742331288343,0.763659725177109,0.622597137014315
rfam75id-rename,False,4,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.05,True,0.9408997955010227,0.9511714783734047,0.7571574642126789
rfam75id-rename,False,10,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,True,0.7385480572597137,0.8260458768081469,0.7718813905930471
rfam75id-rename,False,19,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,True,0.5059304703476484,0.683946457368001,0.7245398773006134
rfam75id-rename,False,19,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,True,0.23445807770961147,0.46638147811041397,0.9114519427402865
rfam75id-rename,False,1,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,False,0.9971370143149285,0.9973453763285459,0.684560327198364
rfam75id-rename,False,12,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,False,0.5630879345603271,0.7024480175318769,0.8446830265848672
rfam75id-rename,False,15,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.0,True,0.666155419222904,0.8174711359224274,0.8044989775051125
rfam75id-rename,False,7,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,False,0.966359918200409,0.9717757353082692,0.514519427402863
rfam75id-rename,False,11,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,True,0.6895705521472393,0.8072521694675847,0.8740286298568506
rfam75id-rename,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,True,0.498875255623722,0.782014726293282,0.7234151329243355
rfam75id-rename,False,18,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.0,False,0.8396728016359918,0.8973417224223909,0.5212678936605316
rfam75id-rename,False,13,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.05,True,0.6416155419222903,0.7769902941930531,0.8785276073619631
rfam75id-rename,False,9,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,True,0.692638036809816,0.7622952947028103,0.8957055214723928
rfam75id-rename,False,14,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.1,False,0.8350715746421267,0.8753758024598165,0.4996932515337423
rfam75id-rename,False,14,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.05,False,0.5360940695296523,0.659872534189631,0.798364008179959
rfam75id-rename,False,6,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,True,0.7859918200408997,0.8228668179565455,0.8722903885480573
rfam75id-rename,False,6,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.1,False,0.9085889570552148,0.9307446717369838,0.712883435582822
rfam75id-rename,False,8,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.1,False,0.893762781186094,0.9137415629040904,0.6149284253578731
